Date,Team,Opponent,Place,Position,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,L10 GP,L10 MIN,L10 FG%,L10 3P%,L10 FT%,L10 REB,L10 AST,L10 BLK,L10 STL,L10 PF,L10 TO,L10 PTS,VsOpp GP,VsOpp MIN,VsOpp FG%,VsOpp 3P%,VsOpp FT%,VsOpp REB,VsOpp AST,VsOpp BLK,VsOpp STL,VsOpp PF,VsOpp TO,VsOpp PTS,Place GP,Place MIN,Place FG%,Place 3P%,Place FT%,Place REB,Place AST,Place BLK,Place STL,Place PF,Place TO,Place PTS,Points O/U line,PRA O/U line,Actual Points,Actual PRA
3/1/2023,LAL,OKC,Road,PG,Dennis Schröder,29,48,43,30.7,4,9.6,0.423,1.2,3.4,0.339,2.9,6.1,0.469,0.484,3.2,3.6,0.874,0.3,2.3,2.6,4.4,0.7,0.1,1.7,2.3,12.4,11.2,0.556,0.359,0.379,1,7.7,4.4,19.1,1.1,0.3,13.1,17.6,1.1,0.9,2,0.066,-2.5,-0.6,-3.1,-0.4,10,31.3,46.2,33.3,83.3,2.3,6.5,0.1,0.4,2.1,2.1,13.1,1,32,44.4,0,100,2,3,0,0,3,3,10,27,31.5,43.3,34.8,91.3,2.7,4.9,0,0.5,2,2,13.1,16.5,26.5,26,34
3/1/2023,OKC,LAL,Home,SG,Josh Giddey,20,56,56,30.6,6.9,14.4,0.483,0.9,2.9,0.309,6.1,11.5,0.526,0.514,1.3,1.7,0.753,2,5.7,7.7,5.8,0.8,0.5,3,2.1,16,16.4,0.53,0.201,0.115,6.8,20.4,13.4,28.2,1.2,1.4,16.4,24.6,0.4,1.9,2.3,0.065,0.7,-0.5,0.2,1,10,29.1,47.2,19,66.7,6.4,5.9,0.4,0.9,1.8,2.4,15.2,1,35,52.6,0,0,5,6,0,0,2,4,20,27,29.8,50.8,32.8,62.5,7.4,6.2,0.3,1,1.8,2.9,15,18.5,33.5,22,42
3/1/2023,OKC,LAL,Home,PG,Tre Mann,21,55,4,18.2,3,7.8,0.387,1.3,4.1,0.31,1.8,3.7,0.473,0.469,0.6,0.8,0.721,0.4,1.9,2.3,1.7,0.6,0.2,0.9,1.5,7.9,9.5,0.483,0.524,0.1,2.4,11.2,6.7,12.4,1.6,0.9,10.2,20.8,-0.7,0.9,0.2,0.01,-3.2,-1.1,-4.3,-0.6,9,16.6,36.2,31.3,75,1.8,2.3,0.1,0.3,1.1,0.7,7.7,1,5,0,0,0,0,0,0,0,0,0,0,28,19.6,39.7,33.9,70.8,2.6,2.1,0.2,0.8,1.5,1.1,8.6,9.5,14.5,4,8
3/1/2023,OKC,LAL,Home,SG,Jalen Williams,21,57,44,29.3,5,9.9,0.511,0.9,2.7,0.325,4.2,7.2,0.581,0.555,1.7,2.2,0.772,1,3.2,4.2,3,1.3,0.5,1.5,2.6,12.6,14.2,0.583,0.274,0.219,3.5,11.9,7.6,14.2,2.1,1.6,12.5,17.6,1.6,1.8,3.4,0.099,-1.3,0.5,-0.8,0.5,10,31.9,52.2,35.7,82.4,5.2,4,0.3,2.2,2.6,1.4,15.6,1,40,52.6,50,100,7,2,1,6,3,3,25,28,29.5,53.4,33.8,79.4,4.3,3.1,0.5,1.2,2.4,1.6,14.1,16.5,24.5,24,35
3/1/2023,OKC,LAL,Home,SG,Isaiah Joe,23,53,5,16.6,2.9,6.1,0.48,2.2,4.9,0.453,0.7,1.2,0.587,0.662,0.9,1.1,0.817,0.3,2,2.3,1.1,0.6,0.1,0.5,1.4,8.9,17.1,0.682,0.804,0.187,2,13,7.4,9.2,1.7,0.6,6.5,17.6,2.3,0.8,3.1,0.172,3.2,-0.1,3.2,1.1,10,22.9,53.5,50,81.3,2.9,1.4,0.1,0.6,1.2,0.7,13.9,1,23,45.5,50,0,5,2,0,0,1,0,15,30,15.7,48,44.4,82.9,1.8,1.1,0.1,0.5,1.6,0.4,8.6,15.5,21.5,15,20
3/1/2023,OKC,LAL,Home,SG,Luguentz Dort,23,54,53,30,4.8,11.9,0.403,1.9,5.4,0.349,2.9,6.5,0.447,0.482,2.6,3.4,0.761,1.5,2.8,4.4,2.2,1,0.3,1.3,3.2,14,12,0.525,0.452,0.288,5.3,10.3,7.8,10.1,1.6,0.9,9.1,20.4,0.8,1.4,2.2,0.066,-1.7,-0.9,-2.6,-0.2,7,27.6,38.1,29.7,77.8,5.1,1.9,0.4,0.7,2.7,0.7,13.7,,,,,,,,,,,,,28,29.8,43,36.6,76.5,4.1,2.1,0.3,1.1,2.8,1.1,15.3,16.5,23.5,19,23
3/6/2023,DEN,TOR,Home,SF,Michael Porter Jr.,24,47,47,29.2,6.3,13,0.485,3,7.3,0.408,3.4,5.8,0.581,0.598,1.6,2,0.817,1,4.5,5.5,1,0.7,0.5,1.1,2.2,17.2,16.4,0.619,0.556,0.152,4,17.3,10.8,4.9,1.1,1.5,7.4,22.3,1.9,1.4,3.3,0.116,1.5,-1.7,-0.2,0.6,10,30.1,49.7,40.7,95.2,5.7,0.8,0.5,0.5,1.7,1.1,19.7,,,,,,,,,,,,,24,29.3,49.5,40.5,82,6,0.8,0.5,0.7,2.2,0.9,17,16.5,22.5,20,25
3/6/2023,DEN,TOR,Home,PG,Jamal Murray,25,50,50,32.6,7.4,16.2,0.455,2.5,6.4,0.391,4.9,9.8,0.497,0.532,3,3.6,0.822,0.8,3.3,4.1,6,1,0.2,2.1,1.4,20.2,18.4,0.568,0.396,0.222,2.9,11.3,7.2,26.8,1.5,0.5,10.7,26.4,2.7,1.5,4.2,0.123,2.7,-1.3,1.4,1.4,5,33.6,40.7,36.2,66.7,3.6,8,0,1.6,2,2.4,19.8,,,,,,,,,,,,,29,32.2,47,40.6,82.6,4.1,6.5,0.2,1,1.6,2.1,20.7,21.5,32.5,24,30
3/6/2023,DEN,TOR,Home,PF,Aaron Gordon,27,52,52,30,6.5,11.1,0.583,1,2.6,0.376,5.5,8.5,0.646,0.627,3,4.8,0.627,2.4,4.4,6.8,2.9,0.8,0.8,1.6,1.9,16.9,20.5,0.64,0.231,0.432,9.5,16.6,13.1,13.9,1.2,2.2,10.6,21.3,4,1.7,5.7,0.175,3,-0.3,2.7,1.8,5,28.4,62.1,31.3,70,6.8,4.4,0.6,1,2.4,1.4,18.2,,,,,,,,,,,,,30,29.1,56.3,32.4,59.4,6.4,2.9,0.8,0.8,1.8,1.5,15.2,14.5,23.5,19,30
3/6/2023,DEN,TOR,Home,C,Nikola Jokić,27,56,56,33.6,9.3,14.7,0.634,0.8,2,0.398,8.5,12.7,0.671,0.661,5,6.1,0.819,2.3,9.5,11.8,10,1.3,0.7,3.5,2.6,24.5,31.8,0.703,0.137,0.416,8.3,31.7,20.3,47,1.8,1.8,16.9,27.1,9.5,3,12.5,0.32,8.7,4.6,13.3,7.3,10,33.5,64.3,55.6,79.3,14.2,9.6,0.7,0.8,2.3,3.4,23.1,,,,,,,,,,,,,30,33.7,65.5,39.3,80.5,13,11.3,0.7,1.4,2.5,3.3,24.7,23.5,45.5,17,39
3/6/2023,DEN,TOR,Home,SG,Kentavious Caldwell-Pope,29,61,61,31.4,4,8.4,0.48,1.9,4.3,0.45,2.1,4.2,0.51,0.593,1.4,1.7,0.833,0.5,2.4,2.8,2.4,1.4,0.4,1.2,2,11.4,12.1,0.622,0.505,0.198,1.8,8.5,5.2,9.9,2.2,1.3,11.7,14.4,2,2,4.1,0.102,-1,0.5,-0.5,0.8,10,32.2,54.1,37.8,87.5,2.3,3.6,0.8,1.7,1.7,1.7,11.5,,,,,,,,,,,,,32,30.6,50.4,48.3,81.8,2.7,2.2,0.4,1.6,2.3,1.1,12.2,10.5,15.5,6,12
3/6/2023,TOR,DEN,Road,PF,Scottie Barnes,21,62,61,35.3,6,13.2,0.451,0.9,3,0.302,5,10.2,0.496,0.486,2.5,3.3,0.761,2.3,4.6,6.9,4.8,1,0.9,2,2.2,15.4,15.4,0.524,0.23,0.25,7,15.9,11.1,20,1.4,2.4,12.2,20.2,1.8,2.1,3.9,0.086,0.5,-0.3,0.2,1.2,10,36.7,41.3,31,69.4,5.5,4.8,0.9,0.7,2.8,2,13.8,,,,,,,,,,,,,31,34.9,42.2,25.5,74.7,6.5,4.7,0.7,0.8,2.6,2.3,14.3,14.5,24.5,12,23
3/6/2023,TOR,DEN,Road,SF,OG Anunoby,25,51,51,35.8,6.1,13.4,0.452,1.8,5.2,0.353,4.2,8.2,0.514,0.52,2.4,2.9,0.83,1.5,3.9,5.3,2,2,0.8,2.2,3.1,16.4,13.6,0.557,0.389,0.215,4.3,13.2,8.4,8.2,2.7,2.1,12.9,20,0.5,2.2,2.6,0.069,-1.3,0.6,-0.8,0.6,6,36,40.3,25.8,92.3,4,1.8,0.7,1.3,3.8,2.2,12.3,,,,,,,,,,,,,26,35.6,41.6,31.8,83.8,5,1.8,0.8,1.8,2.9,2.2,14.4,13.5,19.5,12,17
3/6/2023,TOR,DEN,Road,PG,Fred VanVleet,28,53,53,37,6.4,16.2,0.391,3,8.8,0.34,3.4,7.4,0.452,0.484,3.7,4.1,0.894,0.5,3.8,4.3,6.8,1.6,0.6,1.8,2.8,19.4,16.8,0.537,0.542,0.252,1.4,12.6,6.6,26.8,2.1,1.6,9.2,22.9,2.9,2,4.9,0.12,2.1,0.3,2.4,2.1,7,37,35.1,31.9,87,3.1,8.3,0.7,2,2.7,2.1,17.1,,,,,,,,,,,,,26,38.1,40.6,35.2,87.9,4.3,6.8,0.8,1.7,2.8,1.8,19.9,20.5,31.5,21,36
3/6/2023,TOR,DEN,Road,PF,Pascal Siakam,28,55,55,37.5,8.9,18.7,0.476,1.4,4.1,0.341,7.5,14.6,0.514,0.513,5.6,7.3,0.772,1.9,5.9,7.7,6,0.9,0.5,2.5,3.3,24.8,20.6,0.566,0.219,0.387,5.2,19.2,11.7,26.1,1.1,1.4,10.4,27.8,4.1,1.8,6,0.139,3.5,-0.3,3.2,2.7,10,37.6,50.5,45.2,80.3,6.7,5.4,0.5,1.4,2.8,2.4,25.4,,,,,,,,,,,,,27,37.7,46.5,28.4,79.2,7.9,6.2,0.7,1,3.4,2.7,24.4,22.5,34.5,19,27
3/6/2023,POR,DET,Road,SG,Shaedon Sharpe,19,63,5,20.4,3.2,6.8,0.467,1,2.9,0.339,2.2,3.9,0.563,0.54,0.5,0.8,0.68,0.8,1.8,2.6,0.7,0.4,0.3,0.7,1.6,7.9,9.9,0.551,0.428,0.117,4.5,10.1,7.3,5.1,0.9,1.2,9.5,16.9,0.3,0.5,0.8,0.029,-2.2,-2.1,-4.2,-0.7,10,23.3,47.6,35.9,100,3.2,1.6,0.7,0.7,1.3,1.1,10,1,20,50,50,50,3,0,0,1,6,1,10,31,20.5,46.8,37.1,70.6,2.4,0.7,0.2,0.3,1.8,0.8,7.6,8.5,13.5,6,9
3/6/2023,POR,DET,Road,PF,Trendon Watford,22,48,2,17.1,2.2,3.8,0.571,0.4,0.9,0.405,1.8,3,0.62,0.617,1,1.5,0.714,0.7,2.8,3.5,1.9,0.4,0.1,1.1,1.9,5.8,12.1,0.645,0.228,0.38,4.6,18.8,11.7,15.4,1.3,0.6,20.4,14.3,0.9,0.5,1.4,0.084,-1.8,-0.2,-2,0,10,22,58,25,56.3,4.3,3.3,0,0.7,2.7,2.1,7,1,11,0,0,100,0,0,0,0,4,3,1,27,19,58.1,38.7,76.9,4.1,2.1,0.1,0.6,2,1.2,7.1,8.5,15.5,12,16
3/6/2023,POR,DET,Road,SF,Nassir Little,22,43,2,17.4,2.4,5,0.472,1.2,2.8,0.413,1.2,2.2,0.547,0.588,0.5,0.8,0.657,0.5,2.2,2.6,1,0.3,0.4,0.5,1.1,6.4,11.9,0.599,0.56,0.162,3.1,14.4,8.8,7.9,1,1.9,9,14.8,0.8,0.4,1.2,0.075,0,-1.1,-1.1,0.2,10,22.4,48.4,42.9,85.7,3.9,1.5,0.7,0.4,1.5,0.5,8.6,,,,,,,,,,,,,20,16.9,44.9,33.3,69.2,2.5,0.9,0.3,0.5,1,0.5,6.2,8.5,12.5,9,12
3/6/2023,POR,DET,Road,C,Drew Eubanks,25,62,19,19.9,2.5,3.7,0.683,0,0.1,0.429,2.5,3.6,0.691,0.689,1,1.5,0.659,1.6,3.5,5.1,1.2,0.5,1.2,0.8,2.2,6.1,15.8,0.698,0.03,0.396,9.5,20.3,14.9,8.5,1.2,5.1,15.4,11.3,2.5,1.3,3.7,0.145,-0.8,0.9,0.2,0.7,10,23.4,65.9,0,62.5,7.4,1.7,1.1,0.4,2.7,0.9,7.3,37.4,43.8,33.3,90.2,4.7,3,1.1,0.7,3,3,20.6,0,37.2,49.3,39.7,92.5,6.4,6.4,0.2,1.2,1.7,4,40.1,0,7.5,17.5,10,15
3/6/2023,POR,DET,Road,PF,Jerami Grant,28,59,59,35.8,6.9,14.6,0.476,2.3,5.7,0.399,4.7,8.9,0.525,0.553,4.5,5.5,0.816,0.8,3.6,4.4,2.4,0.8,0.8,1.9,2.4,20.7,16.3,0.607,0.39,0.378,2.7,11.5,7.1,10.4,1.1,2.1,9.9,23.1,3.3,1.1,4.4,0.1,1.4,-1.4,0,1.1,7,37.4,43.8,33.3,90.2,4.7,3,1.1,0.7,3,3,20.6,1,28,70.6,62.5,77.8,2,0,0,1,1,2,36,29,35.8,46.5,39.9,81.3,4.5,2.9,0.7,0.9,2.2,1.8,21.4,22.5,30.5,26,33
3/6/2023,POR,DET,Road,PG,Damian Lillard,32,51,51,36.3,9.8,20.7,0.471,4.3,11.3,0.375,5.5,9.4,0.585,0.573,8.7,9.5,0.917,0.7,3.7,4.5,7.1,0.9,0.3,3.2,1.9,32.5,27.5,0.652,0.546,0.457,2.3,11.9,7.2,33.8,1.2,0.7,11.4,33.8,8.1,0.8,8.9,0.23,8.6,-1.2,7.3,4.4,9,37.2,49.3,39.7,92.5,6.4,6.4,0.2,1.2,1.7,4,40.1,1,29,50,50,66.7,5,10,2,4,2,2,19,22,36.8,44.8,35.9,87.5,4.5,7,0.2,0.9,2.3,3.4,30.3,36.5,49.5,31,56
3/6/2023,NOP,SAC,Road,SF,Trey Murphy III,22,61,47,29.2,4.4,9.3,0.471,2.2,5.6,0.385,2.2,3.7,0.603,0.587,1.8,2,0.908,0.8,2.8,3.6,1.3,1,0.5,0.8,2,12.7,13.8,0.625,0.605,0.212,3,10.9,6.9,6.3,1.7,1.5,7.2,16,2.8,1.9,4.7,0.126,0.6,0.1,0.7,1.2,10,29.4,41.7,35.4,82.6,3.1,1.5,0.3,0.9,1.9,1,12.8,1,36,81.8,75,85.7,4,2,0,1,3,1,30,32,29.7,44.7,33.5,90.4,3.4,1.3,0.5,1.2,2,0.9,11.8,14.5,19.5,17,26
3/6/2023,NOP,SAC,Road,SF,Herbert Jones,24,48,48,28.8,3.3,7.5,0.442,0.7,2.5,0.283,2.6,5,0.521,0.489,1.9,2.6,0.744,1.4,2.5,3.9,2.2,1.6,0.7,1.3,3.2,9.3,11.3,0.536,0.331,0.345,5.3,9.9,7.6,10.2,2.8,2.2,12.8,14.7,0.6,1.9,2.4,0.085,-2.6,1.7,-0.9,0.4,10,30,47.6,28.6,66.7,4.3,2.6,0.7,1.5,2.6,0.9,7.4,1,33,33.3,0,50,2,2,1,1,2,1,5,26,27.7,48.5,29.3,74.3,3.9,2.6,0.6,1.7,3,1,10,9.5,15.5,13,29
3/6/2023,NOP,SAC,Road,SF,Brandon Ingram,25,29,29,33,8.4,18.2,0.465,1.6,4.1,0.39,6.9,14.1,0.487,0.509,4.8,5.5,0.869,0.4,4.7,5.1,4.7,0.7,0.4,3.2,2.7,23.3,17.2,0.565,0.224,0.304,1.4,16,8.6,23.4,1.1,1.2,13.3,30.7,0.4,1,1.4,0.07,0.9,-0.8,0.1,0.5,9,35.7,49.2,39.5,85.7,4.7,4.2,0,0.6,3.2,3.3,27.9,,,,,,,,,,,,,15,34,46.7,43.4,86.7,5.7,4.7,0.5,0.5,2.9,3.3,24.1,26.5,38.5,24,34
3/6/2023,NOP,SAC,Road,SG,CJ McCollum,31,57,57,35.1,7.9,18.2,0.434,2.8,7.4,0.375,5.1,10.8,0.474,0.51,2.5,3.2,0.8,0.8,3.5,4.3,5.9,0.9,0.6,2.6,2,21.1,15.9,0.538,0.406,0.174,2.6,11.4,6.9,26,1.3,1.5,11.6,26.9,1.1,1.9,3,0.072,1.9,-0.9,1,1.5,9,34,43.3,30.8,81.3,4.1,5.8,0.3,0.4,2.9,2.1,20.2,1,23,81.8,75,100,2,4,0,1,5,1,24,28,35.5,42.2,34.5,79.6,4.4,5.4,0.6,0.8,2.1,2.6,20.5,22.5,32.5,14,21
3/6/2023,SAC,NOP,Home,SF,Keegan Murray,22,61,59,29.7,4.3,9.6,0.448,2.5,6,0.413,1.8,3.6,0.507,0.577,0.9,1.1,0.8,1.2,3.5,4.6,1.1,0.8,0.5,0.8,1.9,11.9,12.1,0.593,0.628,0.111,4.6,13.2,9,5.1,1.2,1.5,7.6,15.6,1.8,1.3,3.1,0.081,0.4,-1.1,-0.7,0.6,10,30.5,47.1,41.1,100,4.9,2,0.6,1,1.2,0.3,10.9,1,26,14.3,0,0,4,1,0,0,0,2,2,30,29.6,49.8,47.2,81.1,4,1.1,0.6,0.6,1.8,1,13.1,12.5,18.5,13,18
3/6/2023,SAC,NOP,Home,PG,Davion Mitchell,24,62,6,17.9,2.2,4.9,0.456,0.8,2.4,0.329,1.5,2.6,0.572,0.534,0.3,0.4,0.8,0.2,1.1,1.3,2.2,0.5,0.2,0.8,1.5,5.6,9.2,0.547,0.479,0.082,1.4,6.9,4.2,15.6,1.3,1,13.4,14.1,0.5,0.6,1.1,0.046,-2.3,-0.5,-2.9,-0.2,10,15.6,47.4,31.8,100,0.6,2.4,0.2,0.5,1.5,0.5,4.7,1,29,36.4,16.7,100,2,2,0,1,0,1,10,32,17.3,42.5,29.6,80,1.2,2.1,0.2,0.5,1.2,0.7,4.9,9.5,15.5,15,22
3/6/2023,SAC,NOP,Home,SG,Malik Monk,24,60,0,22.7,4.7,10.5,0.45,1.7,5.1,0.336,3,5.5,0.557,0.531,2.5,2.7,0.902,0.5,2.1,2.6,3.9,0.6,0.2,2,1.6,13.6,16.2,0.581,0.482,0.258,2.5,10.5,6.5,24.8,1.3,0.8,14.6,26,1.5,0.8,2.3,0.081,1.2,-1.8,-0.6,0.5,8,23,50,39.5,87.1,2.5,4,0.1,0.3,1.8,2.1,14.5,1,24,53.8,0,100,4,3,0,1,2,2,16,30,21.3,44,30,88.6,2.5,4.2,0.3,0.5,1.4,1.8,12.3,13.5,19.5,11,13
3/6/2023,SAC,NOP,Home,SG,Kevin Huerter,24,60,60,30.1,5.5,11.3,0.487,2.7,6.7,0.397,2.9,4.7,0.616,0.604,1.3,1.8,0.709,0.6,2.7,3.3,2.9,1.1,0.3,1.4,2.5,15,14.5,0.617,0.59,0.162,2.2,10.2,6.3,13.4,1.7,0.9,10.6,19.4,2.4,1.3,3.7,0.098,0.9,-0.4,0.4,1.1,10,27.8,52.8,39.3,73.3,3,2.6,0.4,1,2.6,1.6,14.9,1,21,37.5,28.6,66.7,0,0,0,1,4,0,10,30,30.3,53,45.1,71.9,3.3,2.6,0.2,1,2.8,1.3,16.9,16.5,23.5,25,38
3/6/2023,SAC,NOP,Home,C,Domantas Sabonis,26,61,61,34.5,7.2,11.6,0.615,0.4,1.1,0.357,6.8,10.5,0.644,0.633,4.2,5.5,0.766,3,9.4,12.4,6.9,0.8,0.5,2.9,3.7,18.9,23.2,0.674,0.099,0.47,10.2,30.9,20.7,28.8,1.2,1.1,17.3,21.1,7.3,2.3,9.5,0.218,3.8,1.7,5.5,4,10,34.8,63.7,25,85.5,12.8,6.4,0.3,1.1,4,2.9,20.7,1,27,50,100,100,11,3,0,0,2,2,12,31,34.5,61.3,44.7,79.1,12.1,7.7,0.4,0.9,3.5,3.3,18.4,21.5,42.5,19,41
3/6/2023,SAC,NOP,Home,PF,Trey Lyles,27,57,0,16.3,2.6,5.3,0.482,1.2,3.1,0.377,1.4,2.2,0.625,0.591,1.4,1.7,0.794,1,2.9,3.8,0.9,0.4,0.5,0.8,1.2,7.6,15.5,0.629,0.578,0.32,6.9,20,13.5,7.1,1,2.5,11.7,18.1,1.4,0.8,2.3,0.117,0.8,-1,-0.2,0.4,10,18.5,51.9,40,73.9,4.9,1,0.4,0.3,1.5,0.8,8.5,1,15,50,66.7,100,2,2,0,0,2,2,12,27,17.4,50.9,42,74.5,4.5,1,0.6,0.4,1.1,0.7,9.2,9.5,15.5,14,23
3/6/2023,SAC,NOP,Home,PF,Harrison Barnes,30,63,63,32.9,4.6,9.7,0.475,1.7,4.4,0.378,3,5.3,0.555,0.56,4.2,5,0.844,1,3.7,4.7,1.6,0.7,0.1,1.1,1.3,15.1,14.1,0.634,0.454,0.512,3.6,12.9,8.3,6.5,1.1,0.4,8.7,17.1,3.8,1.1,5,0.115,0.5,-1.5,-0.9,0.6,10,34.6,46.2,35,95.5,4.7,1.3,0.2,0.4,1.4,0.7,15.2,1,23,33.3,0,83.3,2,1,1,0,3,2,7,32,32.7,50.2,39.7,82.9,4.4,1.7,0.1,0.8,1.4,0.8,16,16.5,22.5,14,20
3/7/2023,MIN,PHI,Home,SG,Anthony Edwards,21,66,66,36.3,8.9,19.4,0.458,2.7,7.3,0.366,6.2,12.1,0.514,0.527,4.1,5.3,0.773,0.6,5.3,5.8,4.5,1.7,0.7,3.4,2.5,24.6,17.3,0.565,0.375,0.276,1.9,15.8,9,19.4,2.2,1.7,13.6,29.6,0.3,3,3.3,0.067,0.8,0,0.7,1.6,10,35.3,44.1,36.9,82.9,4.8,4.5,1.2,1.6,2.6,3.6,23.8,1,36,33.3,20,100,5,5,1,1,2,5,25,34,36.7,45.6,33.8,80.7,6,4.9,0.6,1.9,2.4,3.6,25.6,25.5,35.5,32,40
3/7/2023,MIN,PHI,Home,PF,Jaden McDaniels,22,63,63,30.7,4.6,8.8,0.522,1.3,3.3,0.389,3.3,5.5,0.602,0.595,1.2,1.6,0.738,1.3,2.7,3.9,2,1,1,1.4,3.4,11.6,12.1,0.614,0.377,0.187,4.7,9.4,7.1,8.9,1.5,2.8,13.2,15.2,1.7,1.9,3.6,0.09,-1.5,0.5,-1,0.5,10,29.7,55.4,42.9,64.3,4.3,1.9,0.7,0.9,3,1.5,12.9,1,32,66.7,50,100,1,1,1,3,3,2,11,32,30.8,52.7,41.9,81.5,4.3,2.3,1,0.7,3.3,1.4,12,11.5,17.5,3,7
3/7/2023,MIN,PHI,Home,PF,Kyle Anderson,29,53,37,26.6,3.3,6.4,0.512,0.6,1.4,0.44,2.7,5,0.532,0.56,1.6,2.2,0.757,0.8,4.2,4.9,4.2,1.2,0.9,1.4,2.1,8.8,14.8,0.599,0.221,0.338,3.3,17.2,10.4,20.6,2.1,2.9,16.1,14.1,1.8,1.9,3.8,0.129,0,2.3,2.4,1.6,8,28.5,55.9,46.2,76.2,6.4,5.3,0.9,1.1,1.4,1.5,12.3,1,22,40,0,66.7,5,3,0,1,1,0,6,28,26.7,51.1,46.7,75.9,4.7,4,1,1,2.1,1.3,8.6,10.5,20.5,7,14
3/7/2023,MIN,PHI,Home,C,Rudy Gobert,30,54,54,30.4,5.2,7.7,0.675,0,0.1,0,5.2,7.7,0.68,0.675,3.1,4.8,0.661,3.2,8.4,11.6,0.9,0.8,1.4,1.7,3,13.6,19.2,0.691,0.007,0.615,12,30.2,21.3,4.1,1.2,4,15,16.2,3.4,2.7,6.1,0.179,0.1,0.5,0.6,1.1,8,28.9,64.8,0,62.9,11.6,0.9,1.9,0.3,3.1,1.6,14.3,1,28,57.1,0,0,13,1,0,1,5,0,8,27,29.5,67.5,0,63.7,11.4,0.7,1.6,0.9,2.9,1.8,12.8,13.5,25.5,6,17
3/7/2023,PHI,MIN,Road,C,Joel Embiid,28,51,51,35.2,11,20.5,0.535,1.1,3.1,0.346,9.9,17.5,0.569,0.561,10.2,11.9,0.856,1.8,8.4,10.2,4.1,1.1,1.5,3.5,3.3,33.2,30.4,0.645,0.149,0.578,6.1,27.9,17.1,22.3,1.6,4.1,11.9,37.1,6.1,3,9.1,0.243,6.3,1.9,8.2,4.6,9,36.6,53.1,28.6,87,10.6,4.2,1.3,1.1,3.6,3,32.4,1,36,40,50,90,9,6,0,3,3,6,32,22,34.7,54.2,36.8,81.5,9.2,3.8,1.2,1.1,3.5,3.5,32.4,31.5,46.5,39,50
3/7/2023,UTA,DAL,Road,PF,Lauri Markkanen,25,58,58,34.3,8.5,16.7,0.51,3,7.4,0.405,5.5,9.2,0.595,0.6,5.2,5.9,0.875,1.9,6.7,8.6,1.8,0.6,0.6,1.9,2.1,25.2,22.4,0.654,0.445,0.355,6.1,21.1,13.6,8.5,0.8,1.5,9.2,25.9,5.9,1.7,7.6,0.183,4.9,-1,3.9,2.9,8,33.8,47.2,30.8,87.7,8,2.5,0.5,0.3,1.9,2.9,27.5,3,35.3,55.3,26.3,71.4,6.3,0,0.7,1,3.7,1.7,20.7,28,34.1,50.2,36.9,85.3,8.4,1.8,0.6,0.5,1.8,1.9,24.9,25.5,36.5,33,41
3/7/2023,UTA,DAL,Road,C,Kelly Olynyk,31,53,53,28.2,3.9,8,0.494,1.4,3.5,0.403,2.5,4.5,0.565,0.583,2.8,3.3,0.836,1.2,4.3,5.5,3.2,0.9,0.6,2.3,3.6,12.1,14,0.64,0.44,0.418,4.9,16.4,10.7,15.7,1.6,1.8,19.3,17.4,1.9,1.4,3.3,0.107,-0.6,0.7,0.1,0.8,10,29.2,51.8,43.2,83.7,7.8,3.2,0.6,0.6,2.4,2.5,14.5,3,22,47.1,16.7,100,4,3,0,0.3,3.7,1,6.7,27,29.2,54.7,46.9,88.6,5.7,3.3,0.7,0.8,3.7,2,13.3,12.5,21.5,12,22
3/7/2023,UTA,DAL,Road,SG,Talen Horton-Tucker,22,51,6,17.5,2.9,7.2,0.407,0.7,2.7,0.275,2.2,4.5,0.485,0.458,1.3,1.8,0.747,0.4,2.3,2.7,3,0.6,0.5,1.6,1.6,8,11.9,0.496,0.374,0.247,2.7,13.9,8.3,24.3,1.7,2.4,16.5,22.9,-0.4,0.8,0.4,0.02,-2.1,0.1,-2,0,10,26.4,41.5,34.4,77.4,4.2,5.6,1.3,0.4,2.2,3.3,12.3,1,14,100,0,0,0,0,0,0,0,0,2,28,18,41.5,27.7,75,2.8,3.1,0.6,0.5,1.6,1.4,8.4,12.5,20.5,21,31
3/7/2023,DAL,UTA,Home,PG,Luka Dončić,23,55,55,36.5,11.2,22.2,0.504,2.8,7.9,0.35,8.4,14.2,0.59,0.567,8.2,11.1,0.737,0.9,7.8,8.7,8.1,1.5,0.5,3.7,2.7,33.4,30,0.616,0.358,0.502,2.7,25.9,14.1,43.6,2,1.2,11.9,38.2,6.9,2.4,9.3,0.224,8.1,1.7,9.8,5.9,8,36.5,50.6,33.3,78.9,7.8,7.1,0.4,1.1,2,3.9,33.3,1,35,60,33.3,70,5,11,0,2,3,5,33,33,36.2,51.9,35.6,75.5,9.2,7.8,0.5,1.3,2.9,3.7,35,33.5,49.5,29,45
