Date,Team,Opponent,Place,Position,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,L10 GP,L10 MIN,L10 FG%,L10 3P%,L10 FT%,L10 REB,L10 AST,L10 BLK,L10 STL,L10 PF,L10 TO,L10 PTS,VsOpp GP,VsOpp MIN,VsOpp FG%,VsOpp 3P%,VsOpp FT%,VsOpp REB,VsOpp AST,VsOpp BLK,VsOpp STL,VsOpp PF,VsOpp TO,VsOpp PTS,Place GP,Place MIN,Place FG%,Place 3P%,Place FT%,Place REB,Place AST,Place BLK,Place STL,Place PF,Place TO,Place PTS,Points O/U line,PRA O/U line,Actual Points,Actual PRA,Points Result,PRA Result
3/1/2023,MIL,ORL,Home,PF,Giannis Antetokounmpo,28,49,49,32.4,11.2,20.8,53.9,0.8,2.9,27.3,10.4,17.9,58.2,55.8,8.1,12.6,64.3,2.3,9.8,12.1,5.3,0.8,0.8,3.9,3.3,31.3,28.4,59.4,0.14,0.605,7.6,30.2,19.3,31.7,1.1,1.9,13,39.2,3.5,3.1,6.6,0.198,5.5,2.6,8,4,9,28,55.2,26.1,62.5,11.6,5.9,0.4,0.6,2.6,3.3,29,1,33,57.1,50,72.7,13,5,2,1,4,4,34,25,32.2,56.5,25,65.9,11.6,5.2,0.7,0.8,3.1,3.9,34.2,32.5,50.5,31,44,Under,Under
3/1/2023,MIL,ORL,Home,C,Brook Lopez,34,60,60,30.3,5.6,11.1,50.8,1.8,4.9,37,3.8,6.2,61.7,59,1.6,2.1,76.6,2,4.7,6.7,1.2,0.5,2.4,1.4,2.5,14.7,17.2,61.2,0.44,0.193,7.1,15.5,11.4,5.8,0.7,6.6,10.1,18.5,2.6,3.2,5.8,0.153,0.3,1.4,1.7,1.7,10,30.2,56.3,33.3,68.8,8.4,0.9,1.9,0.2,2.5,1,16.2,,,,,,,,,,,,,31,29.1,52.1,36.5,79.7,6.5,1.2,2.6,0.4,2.5,1.3,14.1,13.5,21.5,18,23,Over,Over
3/1/2023,ORL,MIL,Road,PF,Paolo Banchero,20,55,55,33.7,6.5,15.5,42.1,1.1,4.1,27.4,5.4,11.4,47.4,45.7,5.7,7.6,75.4,1.2,5.5,6.6,3.6,0.9,0.5,2.7,2.2,19.9,15.1,52.8,0.262,0.492,3.9,18.4,11.2,16.7,1.3,1.4,12.4,27.5,0,2,2,0.052,-0.7,-0.7,-1.4,0.3,10,33.5,38.6,3.7,72.9,7.4,3.3,0.4,0.5,1.7,2.2,17,1,33,25,0,80,12,7,1,1,2,4,20,28,34,42.3,28.4,73.8,6.2,3.5,0.6,1.1,2.2,2.8,20.1,19.5,29.5,9,21,Under,Under
3/1/2023,ORL,MIL,Road,PG,Jalen Suggs,21,37,14,23,3.3,8.1,41.1,1.1,3.7,30.4,2.2,4.4,50.3,48.2,1.6,2.2,70.7,0.9,1.9,2.8,3.3,1.2,0.5,1.9,2.4,9.4,12.1,51.6,0.462,0.274,4.7,9.2,6.9,21.1,2.5,2.2,17.1,20.5,-0.2,1,0.8,0.044,-2.1,0.8,-1.3,0.2,9,23.6,42.1,37.5,73.7,2.9,2,0.8,1,2.1,1.4,10,,,,,,,,,,,,,19,21.4,40,28.4,77.8,2.7,3.1,0.5,1.5,2,1.8,9.3,9.5,14.5,6,13,Under,Under
3/1/2023,ORL,MIL,Road,SF,Franz Wagner,21,61,61,33.2,6.9,14.1,48.5,1.7,4.6,36.9,5.2,9.5,54.1,54.5,3.4,4.1,83.3,0.9,3.1,4,3.5,0.9,0.2,2.1,2.3,18.8,16,59.1,0.324,0.293,3.1,10.6,6.8,16.8,1.4,0.6,11.6,23.5,2.6,1.6,4.2,0.1,0.5,-0.6,-0.1,1,10,33.3,45.9,38.6,78.6,3.9,3.4,0.2,1,3,2,14.1,1,36,61.5,33.3,100,6,2,0,0,2,3,25,31,33.1,45.8,37.2,78.3,4,3,0.2,1.1,2.7,2.3,17.7,16.5,22.5,18,20,Over,Under
3/1/2023,ORL,MIL,Road,PG,Cole Anthony,22,42,3,24.7,4.1,9.4,43.5,1.1,3.2,33.3,3,6.2,48.8,49.2,2.5,2.8,89,0.6,3.9,4.5,4.1,0.6,0.6,1.5,2.5,11.8,15.4,55.3,0.342,0.299,2.7,18,10.4,24.8,1.1,2.4,12.4,21.2,1.2,1.1,2.3,0.106,0.4,0.7,1.1,0.8,8,21.6,45.1,36.8,84.2,4.4,4.5,1,0.3,2.4,1.4,10.9,1,21,0,0,0,4,1,0,2,1,0,0,22,24.9,41.3,33.3,88.2,4.5,3.5,0.7,0.7,2.5,1.5,11.1,9.5,15.5,28,39,Over,Over
3/1/2023,ORL,MIL,Road,C,Wendell Carter Jr.,23,42,39,29.7,5.5,10.7,51.7,1.2,3.6,34,4.3,7.1,60.5,57.3,2.8,3.7,73.9,2.2,6.6,8.7,2.5,0.4,0.6,2.2,3,15,16.5,60.9,0.334,0.35,8.3,25.1,16.7,13.2,0.7,1.9,15.2,21.2,1.5,1.4,2.9,0.111,0.2,-0.1,0.1,0.7,9,28.6,51.5,33.3,65.8,8.8,2.1,0.3,0.6,2.9,2.3,15.2,,,,,,,,,,,,,21,30.5,52.8,32.5,73.7,9.2,2.5,0.5,0.4,3,2,15.8,14.5,24.5,19,29,Over,Over
3/1/2023,ORL,MIL,Road,PG,Markelle Fultz,24,41,41,29.2,5.4,10.9,50,0.4,1.3,30.9,5,9.5,52.7,51.9,1.9,2.4,78.6,1.3,2.8,4,5.5,1.5,0.4,2.3,2,13.2,16.2,55.2,0.123,0.22,4.9,10.7,7.8,29.2,2.5,1.3,16.4,21.1,0.9,1.4,2.3,0.091,-0.4,0.8,0.4,0.8,10,32.4,51.2,25,96,4.9,5.1,0.4,1.6,2.2,2.3,16,1,32,44.4,50,100,5,2,0,2,2,2,20,21,30.6,52.7,29.6,78,4.1,5.9,0.3,1.5,1.8,2.3,14.3,14.5,24.5,21,33,Over,Over
3/1/2023,ORL,MIL,Road,C,Moritz Wagner,25,41,14,21,3.6,7.4,49.2,1,3.1,31.8,2.6,4.2,62.1,55.9,2.9,3.4,85.5,1.3,3.3,4.6,1.7,0.7,0.2,1.2,2.7,11.1,17.4,62.8,0.426,0.455,7.2,17.8,12.5,12.3,1.6,1,12.3,20.9,1.8,1,2.7,0.152,0.6,0.3,0.9,0.6,10,19.1,47.1,34.5,81.1,2.7,1.6,0.3,0.7,1.9,0.8,10.6,1,32,70,0,100,12,4,0,1,6,2,19,22,19.8,46.4,28.8,84.3,4.5,1.3,0.2,0.7,2.2,1.2,10.5,9.5,15.5,2,6,Under,Under
3/1/2023,ORL,MIL,Road,SG,Gary Harris,28,33,27,24.8,3,6.3,47.1,1.9,4.2,44.6,1.1,2.1,52.2,62,0.8,0.8,89.3,0.5,1.6,2.1,1.2,0.9,0.2,0.7,2,8.6,11,64.2,0.668,0.135,2.2,7.5,4.9,6.9,1.8,0.6,9.1,12.8,1.1,0.7,1.7,0.102,-1.1,0.5,-0.6,0.3,9,26.7,39.2,41.9,100,2.4,1.3,0,1.2,1.9,0.3,7,,,,,,,,,,,,,18,25,47.7,46.7,100,2,1.2,0.2,0.8,2.3,0.7,8.2,7.5,10.5,3,8,Under,Under
3/1/2023,LAL,OKC,Road,PF,Jarred Vanderbilt,23,6,4,23.3,3.2,5.3,59.4,0.2,0.5,33.3,3,4.8,62.1,60.9,1.3,1.3,100,3,5.7,8.7,2.2,1.5,0.3,1.3,2,7.8,19,66.2,0.094,0.25,14.1,24.9,19.7,12.4,3,1.2,18.4,13.1,0.3,0.2,0.5,0.186,0.9,3,3.9,0.2,7,22.6,55.9,25,100,9,2.1,0.4,1.4,2,1.1,6.7,,,,,,,,,,,,,29,25.9,53.6,30.3,73.9,8.4,2.7,0.3,1.3,2.7,1.6,9.2,11.5,25.5,7,12,Under,Under
3/1/2023,LAL,OKC,Road,SF,Troy Brown Jr.,23,56,32,24,2.6,6.1,42.6,1.2,3.5,35.4,1.4,2.6,52.4,52.8,0.5,0.5,96.3,0.9,3.3,4.2,1.1,0.7,0.1,0.7,1.5,6.9,9.1,54.7,0.574,0.079,4.2,14,9.3,5.6,1.4,0.5,10,12.2,0.4,1.2,1.7,0.06,-2.3,0.4,-1.9,0,10,23.4,43.5,38.2,100,4.4,1.3,0,0.7,1.9,0.6,6.9,1,22,66.7,50,0,6,1,0,1,1,0,9,30,23.7,44.3,37.3,93.3,4,1.1,0.1,0.7,1.4,0.8,7.3,8.5,16.5,19,24,Over,Over
3/1/2023,LAL,OKC,Road,PG,Dennis Schröder,29,48,43,30.7,4,9.6,42.3,1.2,3.4,33.9,2.9,6.1,46.9,48.4,3.2,3.6,87.4,0.3,2.3,2.6,4.4,0.7,0.1,1.7,2.3,12.4,11.2,55.6,0.359,0.379,1,7.7,4.4,19.1,1.1,0.3,13.1,17.6,1.1,0.9,2,0.066,-2.5,-0.6,-3.1,-0.4,10,31.3,46.2,33.3,83.3,2.3,6.5,0.1,0.4,2.1,2.1,13.1,1,32,44.4,0,100,2,3,0,0,3,3,10,27,31.5,43.3,34.8,91.3,2.7,4.9,0,0.5,2,2,13.1,16.5,26.5,26,34,Over,Over
3/1/2023,OKC,LAL,Home,SG,Josh Giddey,20,56,56,30.6,6.9,14.4,48.3,0.9,2.9,30.9,6.1,11.5,52.6,51.4,1.3,1.7,75.3,2,5.7,7.7,5.8,0.8,0.5,3,2.1,16,16.4,53,0.201,0.115,6.8,20.4,13.4,28.2,1.2,1.4,16.4,24.6,0.4,1.9,2.3,0.065,0.7,-0.5,0.2,1,10,29.1,47.2,19,66.7,6.4,5.9,0.4,0.9,1.8,2.4,15.2,1,35,52.6,0,0,5,6,0,0,2,4,20,27,29.8,50.8,32.8,62.5,7.4,6.2,0.3,1,1.8,2.9,15,18.5,33.5,22,42,Over,Over
3/1/2023,OKC,LAL,Home,PG,Tre Mann,21,55,4,18.2,3,7.8,38.7,1.3,4.1,31,1.8,3.7,47.3,46.9,0.6,0.8,72.1,0.4,1.9,2.3,1.7,0.6,0.2,0.9,1.5,7.9,9.5,48.3,0.524,0.1,2.4,11.2,6.7,12.4,1.6,0.9,10.2,20.8,-0.7,0.9,0.2,0.01,-3.2,-1.1,-4.3,-0.6,9,16.6,36.2,31.3,75,1.8,2.3,0.1,0.3,1.1,0.7,7.7,1,5,0,0,0,0,0,0,0,0,0,0,28,19.6,39.7,33.9,70.8,2.6,2.1,0.2,0.8,1.5,1.1,8.6,9.5,14.5,4,8,Under,Under
3/1/2023,OKC,LAL,Home,SG,Jalen Williams,21,57,44,29.3,5,9.9,51.1,0.9,2.7,32.5,4.2,7.2,58.1,55.5,1.7,2.2,77.2,1,3.2,4.2,3,1.3,0.5,1.5,2.6,12.6,14.2,58.3,0.274,0.219,3.5,11.9,7.6,14.2,2.1,1.6,12.5,17.6,1.6,1.8,3.4,0.099,-1.3,0.5,-0.8,0.5,10,31.9,52.2,35.7,82.4,5.2,4,0.3,2.2,2.6,1.4,15.6,1,40,52.6,50,100,7,2,1,6,3,3,25,28,29.5,53.4,33.8,79.4,4.3,3.1,0.5,1.2,2.4,1.6,14.1,16.5,24.5,24,35,Over,Over
3/1/2023,OKC,LAL,Home,SG,Isaiah Joe,23,53,5,16.6,2.9,6.1,48,2.2,4.9,45.3,0.7,1.2,58.7,66.2,0.9,1.1,81.7,0.3,2,2.3,1.1,0.6,0.1,0.5,1.4,8.9,17.1,68.2,0.804,0.187,2,13,7.4,9.2,1.7,0.6,6.5,17.6,2.3,0.8,3.1,0.172,3.2,-0.1,3.2,1.1,10,22.9,53.5,50,81.3,2.9,1.4,0.1,0.6,1.2,0.7,13.9,1,23,45.5,50,0,5,2,0,0,1,0,15,30,15.7,48,44.4,82.9,1.8,1.1,0.1,0.5,1.6,0.4,8.6,15.5,21.5,15,20,Under,Under
3/1/2023,OKC,LAL,Home,SG,Luguentz Dort,23,54,53,30,4.8,11.9,40.3,1.9,5.4,34.9,2.9,6.5,44.7,48.2,2.6,3.4,76.1,1.5,2.8,4.4,2.2,1,0.3,1.3,3.2,14,12,52.5,0.452,0.288,5.3,10.3,7.8,10.1,1.6,0.9,9.1,20.4,0.8,1.4,2.2,0.066,-1.7,-0.9,-2.6,-0.2,7,27.6,38.1,29.7,77.8,5.1,1.9,0.4,0.7,2.7,0.7,13.7,,,,,,,,,,,,,28,29.8,43,36.6,76.5,4.1,2.1,0.3,1.1,2.8,1.1,15.3,16.5,23.5,19,23,Over,Under
3/6/2023,DEN,TOR,Home,SF,Michael Porter Jr.,24,47,47,29.2,6.3,13,48.5,3,7.3,40.8,3.4,5.8,58.1,59.8,1.6,2,81.7,1,4.5,5.5,1,0.7,0.5,1.1,2.2,17.2,16.4,61.9,0.556,0.152,4,17.3,10.8,4.9,1.1,1.5,7.4,22.3,1.9,1.4,3.3,0.116,1.5,-1.7,-0.2,0.6,10,30.1,49.7,40.7,95.2,5.7,0.8,0.5,0.5,1.7,1.1,19.7,,,,,,,,,,,,,24,29.3,49.5,40.5,82,6,0.8,0.5,0.7,2.2,0.9,17,16.5,22.5,20,25,Over,Over
3/6/2023,DEN,TOR,Home,PG,Jamal Murray,25,50,50,32.6,7.4,16.2,45.5,2.5,6.4,39.1,4.9,9.8,49.7,53.2,3,3.6,82.2,0.8,3.3,4.1,6,1,0.2,2.1,1.4,20.2,18.4,56.8,0.396,0.222,2.9,11.3,7.2,26.8,1.5,0.5,10.7,26.4,2.7,1.5,4.2,0.123,2.7,-1.3,1.4,1.4,5,33.6,40.7,36.2,66.7,3.6,8,0,1.6,2,2.4,19.8,,,,,,,,,,,,,29,32.2,47,40.6,82.6,4.1,6.5,0.2,1,1.6,2.1,20.7,21.5,32.5,24,30,Over,Under
3/6/2023,DEN,TOR,Home,PF,Aaron Gordon,27,52,52,30,6.5,11.1,58.3,1,2.6,37.6,5.5,8.5,64.6,62.7,3,4.8,62.7,2.4,4.4,6.8,2.9,0.8,0.8,1.6,1.9,16.9,20.5,64,0.231,0.432,9.5,16.6,13.1,13.9,1.2,2.2,10.6,21.3,4,1.7,5.7,0.175,3,-0.3,2.7,1.8,5,28.4,62.1,31.3,70,6.8,4.4,0.6,1,2.4,1.4,18.2,,,,,,,,,,,,,30,29.1,56.3,32.4,59.4,6.4,2.9,0.8,0.8,1.8,1.5,15.2,14.5,23.5,19,30,Over,Over
3/6/2023,DEN,TOR,Home,C,Nikola Jokić,27,56,56,33.6,9.3,14.7,63.4,0.8,2,39.8,8.5,12.7,67.1,66.1,5,6.1,81.9,2.3,9.5,11.8,10,1.3,0.7,3.5,2.6,24.5,31.8,70.3,0.137,0.416,8.3,31.7,20.3,47,1.8,1.8,16.9,27.1,9.5,3,12.5,0.32,8.7,4.6,13.3,7.3,10,33.5,64.3,55.6,79.3,14.2,9.6,0.7,0.8,2.3,3.4,23.1,,,,,,,,,,,,,30,33.7,65.5,39.3,80.5,13,11.3,0.7,1.4,2.5,3.3,24.7,23.5,45.5,17,39,Under,Under
3/6/2023,DEN,TOR,Home,SG,Kentavious Caldwell-Pope,29,61,61,31.4,4,8.4,48,1.9,4.3,45,2.1,4.2,51,59.3,1.4,1.7,83.3,0.5,2.4,2.8,2.4,1.4,0.4,1.2,2,11.4,12.1,62.2,0.505,0.198,1.8,8.5,5.2,9.9,2.2,1.3,11.7,14.4,2,2,4.1,0.102,-1,0.5,-0.5,0.8,10,32.2,54.1,37.8,87.5,2.3,3.6,0.8,1.7,1.7,1.7,11.5,,,,,,,,,,,,,32,30.6,50.4,48.3,81.8,2.7,2.2,0.4,1.6,2.3,1.1,12.2,10.5,15.5,6,12,Under,Under
3/6/2023,TOR,DEN,Road,PF,Scottie Barnes,21,62,61,35.3,6,13.2,45.1,0.9,3,30.2,5,10.2,49.6,48.6,2.5,3.3,76.1,2.3,4.6,6.9,4.8,1,0.9,2,2.2,15.4,15.4,52.4,0.23,0.25,7,15.9,11.1,20,1.4,2.4,12.2,20.2,1.8,2.1,3.9,0.086,0.5,-0.3,0.2,1.2,10,36.7,41.3,31,69.4,5.5,4.8,0.9,0.7,2.8,2,13.8,,,,,,,,,,,,,31,34.9,42.2,25.5,74.7,6.5,4.7,0.7,0.8,2.6,2.3,14.3,14.5,24.5,12,23,Under,Under
3/6/2023,TOR,DEN,Road,SF,OG Anunoby,25,51,51,35.8,6.1,13.4,45.2,1.8,5.2,35.3,4.2,8.2,51.4,52,2.4,2.9,83,1.5,3.9,5.3,2,2,0.8,2.2,3.1,16.4,13.6,55.7,0.389,0.215,4.3,13.2,8.4,8.2,2.7,2.1,12.9,20,0.5,2.2,2.6,0.069,-1.3,0.6,-0.8,0.6,6,36,40.3,25.8,92.3,4,1.8,0.7,1.3,3.8,2.2,12.3,,,,,,,,,,,,,26,35.6,41.6,31.8,83.8,5,1.8,0.8,1.8,2.9,2.2,14.4,13.5,19.5,12,17,Under,Under
3/6/2023,TOR,DEN,Road,PG,Fred VanVleet,28,53,53,37,6.4,16.2,39.1,3,8.8,34,3.4,7.4,45.2,48.4,3.7,4.1,89.4,0.5,3.8,4.3,6.8,1.6,0.6,1.8,2.8,19.4,16.8,53.7,0.542,0.252,1.4,12.6,6.6,26.8,2.1,1.6,9.2,22.9,2.9,2,4.9,0.12,2.1,0.3,2.4,2.1,7,37,35.1,31.9,87,3.1,8.3,0.7,2,2.7,2.1,17.1,,,,,,,,,,,,,26,38.1,40.6,35.2,87.9,4.3,6.8,0.8,1.7,2.8,1.8,19.9,20.5,31.5,21,36,Over,Over
3/6/2023,TOR,DEN,Road,PF,Pascal Siakam,28,55,55,37.5,8.9,18.7,47.6,1.4,4.1,34.1,7.5,14.6,51.4,51.3,5.6,7.3,77.2,1.9,5.9,7.7,6,0.9,0.5,2.5,3.3,24.8,20.6,56.6,0.219,0.387,5.2,19.2,11.7,26.1,1.1,1.4,10.4,27.8,4.1,1.8,6,0.139,3.5,-0.3,3.2,2.7,10,37.6,50.5,45.2,80.3,6.7,5.4,0.5,1.4,2.8,2.4,25.4,,,,,,,,,,,,,27,37.7,46.5,28.4,79.2,7.9,6.2,0.7,1,3.4,2.7,24.4,22.5,34.5,19,27,Under,Under
3/6/2023,POR,DET,Road,SG,Shaedon Sharpe,19,63,5,20.4,3.2,6.8,46.7,1,2.9,33.9,2.2,3.9,56.3,54,0.5,0.8,68,0.8,1.8,2.6,0.7,0.4,0.3,0.7,1.6,7.9,9.9,55.1,0.428,0.117,4.5,10.1,7.3,5.1,0.9,1.2,9.5,16.9,0.3,0.5,0.8,0.029,-2.2,-2.1,-4.2,-0.7,10,23.3,47.6,35.9,100,3.2,1.6,0.7,0.7,1.3,1.1,10,1,20,50,50,50,3,0,0,1,6,1,10,31,20.5,46.8,37.1,70.6,2.4,0.7,0.2,0.3,1.8,0.8,7.6,8.5,13.5,6,9,Under,Under
3/6/2023,POR,DET,Road,PF,Trendon Watford,22,48,2,17.1,2.2,3.8,57.1,0.4,0.9,40.5,1.8,3,62,61.7,1,1.5,71.4,0.7,2.8,3.5,1.9,0.4,0.1,1.1,1.9,5.8,12.1,64.5,0.228,0.38,4.6,18.8,11.7,15.4,1.3,0.6,20.4,14.3,0.9,0.5,1.4,0.084,-1.8,-0.2,-2,0,10,22,58,25,56.3,4.3,3.3,0,0.7,2.7,2.1,7,1,11,0,0,100,0,0,0,0,4,3,1,27,19,58.1,38.7,76.9,4.1,2.1,0.1,0.6,2,1.2,7.1,8.5,15.5,12,16,Over,Over
3/6/2023,POR,DET,Road,SF,Nassir Little,22,43,2,17.4,2.4,5,47.2,1.2,2.8,41.3,1.2,2.2,54.7,58.8,0.5,0.8,65.7,0.5,2.2,2.6,1,0.3,0.4,0.5,1.1,6.4,11.9,59.9,0.56,0.162,3.1,14.4,8.8,7.9,1,1.9,9,14.8,0.8,0.4,1.2,0.075,0,-1.1,-1.1,0.2,10,22.4,48.4,42.9,85.7,3.9,1.5,0.7,0.4,1.5,0.5,8.6,,,,,,,,,,,,,20,16.9,44.9,33.3,69.2,2.5,0.9,0.3,0.5,1,0.5,6.2,8.5,12.5,9,12,Over,Under
3/6/2023,POR,DET,Road,C,Drew Eubanks,25,62,19,19.9,2.5,3.7,68.3,0,0.1,42.9,2.5,3.6,69.1,68.9,1,1.5,65.9,1.6,3.5,5.1,1.2,0.5,1.2,0.8,2.2,6.1,15.8,69.8,0.03,0.396,9.5,20.3,14.9,8.5,1.2,5.1,15.4,11.3,2.5,1.3,3.7,0.145,-0.8,0.9,0.2,0.7,10,23.4,65.9,0,62.5,7.4,1.7,1.1,0.4,2.7,0.9,7.3,37.4,43.8,33.3,90.2,4.7,3,1.1,0.7,3,3,20.6,0,37.2,49.3,39.7,92.5,6.4,6.4,0.2,1.2,1.7,4,40.1,0,7.5,17.5,10,15,Over,Under
3/6/2023,POR,DET,Road,PF,Jerami Grant,28,59,59,35.8,6.9,14.6,47.6,2.3,5.7,39.9,4.7,8.9,52.5,55.3,4.5,5.5,81.6,0.8,3.6,4.4,2.4,0.8,0.8,1.9,2.4,20.7,16.3,60.7,0.39,0.378,2.7,11.5,7.1,10.4,1.1,2.1,9.9,23.1,3.3,1.1,4.4,0.1,1.4,-1.4,0,1.1,7,37.4,43.8,33.3,90.2,4.7,3,1.1,0.7,3,3,20.6,1,28,70.6,62.5,77.8,2,0,0,1,1,2,36,29,35.8,46.5,39.9,81.3,4.5,2.9,0.7,0.9,2.2,1.8,21.4,22.5,30.5,26,33,Over,Over
3/6/2023,POR,DET,Road,PG,Damian Lillard,32,51,51,36.3,9.8,20.7,47.1,4.3,11.3,37.5,5.5,9.4,58.5,57.3,8.7,9.5,91.7,0.7,3.7,4.5,7.1,0.9,0.3,3.2,1.9,32.5,27.5,65.2,0.546,0.457,2.3,11.9,7.2,33.8,1.2,0.7,11.4,33.8,8.1,0.8,8.9,0.23,8.6,-1.2,7.3,4.4,9,37.2,49.3,39.7,92.5,6.4,6.4,0.2,1.2,1.7,4,40.1,1,29,50,50,66.7,5,10,2,4,2,2,19,22,36.8,44.8,35.9,87.5,4.5,7,0.2,0.9,2.3,3.4,30.3,36.5,49.5,31,56,Under,Over
3/6/2023,NOP,SAC,Road,SF,Trey Murphy III,22,61,47,29.2,4.4,9.3,47.1,2.2,5.6,38.5,2.2,3.7,60.3,58.7,1.8,2,90.8,0.8,2.8,3.6,1.3,1,0.5,0.8,2,12.7,13.8,62.5,0.605,0.212,3,10.9,6.9,6.3,1.7,1.5,7.2,16,2.8,1.9,4.7,0.126,0.6,0.1,0.7,1.2,10,29.4,41.7,35.4,82.6,3.1,1.5,0.3,0.9,1.9,1,12.8,1,36,81.8,75,85.7,4,2,0,1,3,1,30,32,29.7,44.7,33.5,90.4,3.4,1.3,0.5,1.2,2,0.9,11.8,14.5,19.5,17,26,Over,Over
3/6/2023,NOP,SAC,Road,SF,Herbert Jones,24,48,48,28.8,3.3,7.5,44.2,0.7,2.5,28.3,2.6,5,52.1,48.9,1.9,2.6,74.4,1.4,2.5,3.9,2.2,1.6,0.7,1.3,3.2,9.3,11.3,53.6,0.331,0.345,5.3,9.9,7.6,10.2,2.8,2.2,12.8,14.7,0.6,1.9,2.4,0.085,-2.6,1.7,-0.9,0.4,10,30,47.6,28.6,66.7,4.3,2.6,0.7,1.5,2.6,0.9,7.4,1,33,33.3,0,50,2,2,1,1,2,1,5,26,27.7,48.5,29.3,74.3,3.9,2.6,0.6,1.7,3,1,10,9.5,15.5,13,29,Over,Over
3/6/2023,NOP,SAC,Road,SF,Brandon Ingram,25,29,29,33,8.4,18.2,46.5,1.6,4.1,39,6.9,14.1,48.7,50.9,4.8,5.5,86.9,0.4,4.7,5.1,4.7,0.7,0.4,3.2,2.7,23.3,17.2,56.5,0.224,0.304,1.4,16,8.6,23.4,1.1,1.2,13.3,30.7,0.4,1,1.4,0.07,0.9,-0.8,0.1,0.5,9,35.7,49.2,39.5,85.7,4.7,4.2,0,0.6,3.2,3.3,27.9,,,,,,,,,,,,,15,34,46.7,43.4,86.7,5.7,4.7,0.5,0.5,2.9,3.3,24.1,26.5,38.5,24,34,Under,Under
3/6/2023,NOP,SAC,Road,SG,CJ McCollum,31,57,57,35.1,7.9,18.2,43.4,2.8,7.4,37.5,5.1,10.8,47.4,51,2.5,3.2,80,0.8,3.5,4.3,5.9,0.9,0.6,2.6,2,21.1,15.9,53.8,0.406,0.174,2.6,11.4,6.9,26,1.3,1.5,11.6,26.9,1.1,1.9,3,0.072,1.9,-0.9,1,1.5,9,34,43.3,30.8,81.3,4.1,5.8,0.3,0.4,2.9,2.1,20.2,1,23,81.8,75,100,2,4,0,1,5,1,24,28,35.5,42.2,34.5,79.6,4.4,5.4,0.6,0.8,2.1,2.6,20.5,22.5,32.5,14,21,Under,Under
3/6/2023,SAC,NOP,Home,SF,Keegan Murray,22,61,59,29.7,4.3,9.6,44.8,2.5,6,41.3,1.8,3.6,50.7,57.7,0.9,1.1,80,1.2,3.5,4.6,1.1,0.8,0.5,0.8,1.9,11.9,12.1,59.3,0.628,0.111,4.6,13.2,9,5.1,1.2,1.5,7.6,15.6,1.8,1.3,3.1,0.081,0.4,-1.1,-0.7,0.6,10,30.5,47.1,41.1,100,4.9,2,0.6,1,1.2,0.3,10.9,1,26,14.3,0,0,4,1,0,0,0,2,2,30,29.6,49.8,47.2,81.1,4,1.1,0.6,0.6,1.8,1,13.1,12.5,18.5,13,18,Over,Under
3/6/2023,SAC,NOP,Home,PG,Davion Mitchell,24,62,6,17.9,2.2,4.9,45.6,0.8,2.4,32.9,1.5,2.6,57.2,53.4,0.3,0.4,80,0.2,1.1,1.3,2.2,0.5,0.2,0.8,1.5,5.6,9.2,54.7,0.479,0.082,1.4,6.9,4.2,15.6,1.3,1,13.4,14.1,0.5,0.6,1.1,0.046,-2.3,-0.5,-2.9,-0.2,10,15.6,47.4,31.8,100,0.6,2.4,0.2,0.5,1.5,0.5,4.7,1,29,36.4,16.7,100,2,2,0,1,0,1,10,32,17.3,42.5,29.6,80,1.2,2.1,0.2,0.5,1.2,0.7,4.9,9.5,15.5,15,22,Over,Over
3/6/2023,SAC,NOP,Home,SG,Malik Monk,24,60,0,22.7,4.7,10.5,45,1.7,5.1,33.6,3,5.5,55.7,53.1,2.5,2.7,90.2,0.5,2.1,2.6,3.9,0.6,0.2,2,1.6,13.6,16.2,58.1,0.482,0.258,2.5,10.5,6.5,24.8,1.3,0.8,14.6,26,1.5,0.8,2.3,0.081,1.2,-1.8,-0.6,0.5,8,23,50,39.5,87.1,2.5,4,0.1,0.3,1.8,2.1,14.5,1,24,53.8,0,100,4,3,0,1,2,2,16,30,21.3,44,30,88.6,2.5,4.2,0.3,0.5,1.4,1.8,12.3,13.5,19.5,11,13,Under,Under
3/6/2023,SAC,NOP,Home,SG,Kevin Huerter,24,60,60,30.1,5.5,11.3,48.7,2.7,6.7,39.7,2.9,4.7,61.6,60.4,1.3,1.8,70.9,0.6,2.7,3.3,2.9,1.1,0.3,1.4,2.5,15,14.5,61.7,0.59,0.162,2.2,10.2,6.3,13.4,1.7,0.9,10.6,19.4,2.4,1.3,3.7,0.098,0.9,-0.4,0.4,1.1,10,27.8,52.8,39.3,73.3,3,2.6,0.4,1,2.6,1.6,14.9,1,21,37.5,28.6,66.7,0,0,0,1,4,0,10,30,30.3,53,45.1,71.9,3.3,2.6,0.2,1,2.8,1.3,16.9,16.5,23.5,25,38,Over,Over
